# 2000
3.68323575, 3.83101753
6.32851843, 3.62346817
5.30434743, 4.17259033
5.83157424, 5.54477894
4.88497184, 6.44628882
4.78730452, 6.61679214
3.16452740, 4.66442838
3.79047703, 4.79911128
6.18869387, 3.46951106
5.34065942, 4.21898246
5.18405334, 4.00675697
5.58743971, 5.53055951
5.13225077, 5.70474834
5.55260765, 5.07179121
5.93323726, 4.13870326
5.52986910, 4.54828972
6.10670538, 5.34914765
6.20205239, 4.49277732
2.77207075, 3.51738885
5.21339226, 5.38970406
7.02988418, 5.44627586
4.51754448, 3.64665201
4.83228460, 4.90929299
5.07802880, 4.25563812
5.86450065, 5.24238418
5.17476082, 4.39965253
4.94596132, 3.34699372
4.67889198, 7.30801832
6.35822733, 4.75243050
5.34902540, 2.81164501
5.26325372, 4.51253391
3.73173439, 4.92287764
5.83841536, 4.23682644
6.07480339, 5.46942673
4.58345829, 4.37319691
4.14550954, 6.29931790
5.44454922, 5.65745346
4.31868541, 6.79936007
4.90377660, 5.99761281
4.46295504, 5.82827252
6.46111071, 4.86249585
4.14876634, 4.06878079
6.11039008, 4.62476928
3.31579091, 4.98959665
5.12136825, 5.50699053
5.28754742, 4.30527182
6.11282320, 5.60422345
4.37424061, 5.61346130
5.09264496, 4.80320199
4.79414883, 6.73967438
1.61422030, 4.46668955
5.66912945, 4.37138285
6.23947232, 4.25867371
4.14367198, 5.45759921
5.24330244, 2.54276068
6.69282858, 5.97548465
3.90763428, 3.98933816
4.73577173, 2.25844176
3.54134114, 3.32594441
4.60305687, 4.80854266
4.93377544, 5.56416088
5.37058917, 5.32428018
5.06365327, 4.67943016
4.57885076, 5.08766072
4.75745050, 5.28119261
6.47026935, 4.04115719
6.33203012, 3.18919982
6.28605979, 5.24771651
6.69483592, 5.28556532
6.68176803, 6.51415929
5.26530793, 5.23959087
5.15312375, 4.96239029
5.34379230, 5.02251681
5.20339565, 6.30138464
4.88973481, 5.80966636
5.54561512, 5.77573282
6.24889795, 3.68652946
5.75591078, 4.21398816
3.70111794, 5.29522375
6.98569717, 5.53916985
4.56796608, 4.18092762
4.80176753, 5.10172584
5.43547807, 4.75828158
4.59270840, 4.69751468
4.91696808, 4.82651940
3.15915789, 4.63755508
3.50583513, 3.75916201
7.11420436, 5.20918717
5.73605693, 6.18894287
4.42394630, 5.09606106
3.61432094, 4.95581979
3.45968391, 4.30289306
3.90853823, 6.23471932
5.01201290, 6.05110938
3.76939309, 6.46821158
4.55072185, 5.33528085
6.89338185, 4.93662504
4.64429921, 5.27697293
2.56295954, 5.04632253
7.11502108, 4.58283495
5.27552647, 5.26199281
5.01466797, 5.59256849
5.64471571, 4.91162121
4.56085892, 4.68910931
4.52020731, 3.43075888
4.58444783, 3.82033214
5.58742508, 4.98394562
5.22266574, 4.03122967
6.98378221, 7.20665717
3.49079876, 5.20635726
3.72123126, 4.14768671
5.46379732, 6.66741205
6.21572832, 5.02829062
5.42535984, 4.09974326
3.66805407, 3.87932434
6.79755217, 4.56646275
5.17421557, 3.71966227
5.58343187, 4.09332048
5.26280447, 5.47556563
3.10879343, 4.90096977
4.54836186, 3.25372351
6.99180332, 5.03268417
5.27336338, 6.02598250
3.61800930, 6.64565331
3.69354073, 5.54664520
5.45827100, 5.07804984
5.45637729, 5.21381951
5.14720786, 4.29620750
5.32965127, 6.04669089
5.69919665, 6.05299791
5.41391115, 4.71270473
4.12256778, 4.31007788
5.60623066, 6.34637940
4.47321885, 4.30898048
5.25021545, 2.99977187
3.18694887, 4.85025102
4.76536960, 5.01483986
4.14377095, 4.22013639
4.30172319, 6.73193610
3.98550730, 6.60133854
3.82359176, 4.96665070
5.68136163, 4.49615236
5.97350923, 6.65614956
6.01289107, 5.99856029
4.87834640, 5.26943330
4.34658062, 5.58449139
4.47565305, 4.53902505
6.60404632, 4.28073422
4.36101549, 5.41614112
5.48060921, 5.15321956
4.55394090, 4.44443686
4.89175114, 2.04449433
5.86335913, 5.23224387
3.10142744, 7.08648498
6.11077757, 5.45677419
5.10066349, 4.41327805
4.63281135, 4.07640668
5.22165342, 7.86393095
3.58109910, 4.54733436
6.47638022, 4.55043422
6.39563036, 5.61997313
3.69212387, 4.83544129
6.05837963, 4.51144207
5.35128241, 4.64821424
4.91428707, 5.53431381
5.70502199, 5.71562471
5.68014166, 5.26032476
4.73471424, 4.17352500
5.87117852, 4.62453958
3.91024953, 3.21098829
4.13527318, 4.88113602
5.42050493, 5.44939037
4.28505073, 3.38430290
4.37352976, 5.26511050
4.98006772, 2.96019246
3.57742987, 3.38831279
5.03135213, 4.24864494
4.49822216, 4.38803764
5.73898467, 5.02049921
5.63794972, 6.51173707
5.19781672, 5.17853890
5.38271873, 4.95902755
6.11929787, 2.50626984
5.38643780, 3.59530484
4.14994012, 3.96315689
5.28962759, 4.93758612
2.80636295, 3.71762899
5.34675491, 4.76910099
5.97527564, 4.08689181
3.71204568, 6.60262113
5.19040318, 5.07154187
3.22128023, 5.34223122
5.87148844, 5.69231502
4.41398539, 4.66072664
4.69714910, 6.09841420
4.13259717, 4.34829387
3.36579249, 6.19556252
3.66776840, 2.96240894
5.05589267, 5.49265515
4.90528665, 6.16843430
4.82535727, 3.68009722
5.24977682, 4.41458227
5.71655105, 5.42100638
5.00121598, 5.45630050
4.98189570, 5.56662300
4.76606991, 4.26448504
3.96960347, 6.06204250
4.54315828, 4.39655706
4.76525047, 5.44336152
4.88185597, 5.34583233
4.98781914, 5.28165565
6.47752330, 5.84594991
4.39832613, 3.82911047
5.51019756, 4.81743448
5.67378306, 4.82896264
6.35081770, 3.69806131
3.88962947, 5.90055144
4.75681623, 4.22624981
3.96715536, 4.74093690
4.97039769, 4.79909954
4.11798393, 6.01482541
4.46302341, 6.48960237
5.31191689, 6.15526828
5.31625799, 5.37507995
3.71043674, 6.12198444
6.22326184, 4.51249187
3.65551229, 4.87976226
6.27772619, 4.30872991
4.17138145, 4.25129818
4.41614340, 4.62608861
4.94707708, 3.42345166
3.40838914, 4.87318960
2.64667589, 4.52474761
4.49246609, 4.43044046
4.49056936, 4.92463573
3.65490002, 2.94050190
4.60447892, 3.23476349
6.04128034, 4.38084175
3.33626511, 6.37957395
4.73684071, 4.64961450
5.42578497, 4.24234643
4.28263947, 5.79788525
4.78732169, 5.53007643
5.15611543, 6.54743940
2.94602517, 5.94276306
7.24194739, 4.91810086
5.16821308, 6.31787272
2.94069025, 5.07918482
6.30280253, 4.07388593
5.43267333, 5.27648037
6.50238722, 4.62659921
3.80977887, 4.63601238
5.33015243, 6.33121944
6.96719834, 5.31876329
4.74525034, 4.73861585
5.43259617, 3.31287500
5.88445690, 4.56636550
4.55704464, 3.69958609
3.01020204, 5.78989198
3.86506788, 4.02628426
6.22076325, 2.59919331
3.10864734, 4.03208820
5.29988060, 4.99909810
4.66927100, 5.70768049
3.97162941, 5.74272612
4.15257974, 4.21932316
5.47622260, 4.51811919
4.81336756, 5.37271624
3.59624099, 5.03099130
7.04757855, 7.10030981
5.03357136, 4.46119085
4.71123291, 4.14064183
4.69480911, 4.69519393
3.65605038, 4.89397996
6.34154985, 6.70576128
5.05553670, 4.62989337
3.86645787, 6.82859422
5.25040439, 3.95273303
5.22291573, 6.31675965
6.83142885, 5.49032841
4.75113041, 5.92243916
4.48799328, 4.01779131
4.99061531, 4.84337022
4.60175703, 4.47519529
5.44885097, 5.59078466
4.73818233, 3.92077157
5.05292004, 5.30765647
4.25507511, 3.26486985
4.29876159, 3.56452350
5.90788720, 5.81497955
5.33505752, 5.22285876
4.47712345, 5.80515159
4.23459394, 5.58246160
4.99677983, 3.89285761
6.70407885, 6.22740906
2.99526278, 4.66421479
5.41244350, 5.72758836
3.92916211, 4.78518347
5.53873983, 4.39755697
5.87971657, 3.19013846
5.33398807, 5.18034489
5.45268207, 4.40591399
7.33728472, 5.36729797
5.67569266, 4.20033322
3.60451365, 3.65622885
5.28645556, 4.66701424
4.29953874, 4.52853429
5.60253966, 5.16684817
4.23173142, 5.06397222
4.37634653, 5.26483241
6.48855940, 4.14163119
6.16399746, 5.75684415
5.29779165, 5.00551000
5.31318346, 4.92994971
5.89925382, 4.62975794
4.37144101, 4.47783352
4.32459777, 4.75462911
4.11570883, 5.74174469
4.94298473, 4.64623760
4.65501360, 5.87773965
4.34843977, 4.89060273
5.91137141, 6.16335714
4.08498507, 6.92908759
4.03372752, 5.13504262
4.48863558, 7.12355530
5.03011302, 4.16989668
3.98032528, 5.11492255
5.41478190, 4.10813015
4.30905106, 5.92656143
5.00330119, 5.56696073
6.15987691, 3.94931868
5.87225571, 2.32759517
4.40203821, 5.63819704
5.16301868, 6.07348446
6.82479868, 4.24491273
5.79626277, 6.37790598
5.15568690, 4.75816842
6.68173588, 7.22057276
3.72279807, 4.65315280
4.73318837, 4.73913878
4.41673087, 4.70315161
4.07207817, 6.18827298
7.02711880, 5.82324367
5.61024059, 4.08110670
3.29144585, 3.48371012
4.04820005, 6.11084182
2.24104522, 3.78111378
4.69156579, 4.28545952
5.38482772, 4.97010583
5.72032168, 5.63527115
5.44823497, 10.44483194
3.83883698, 9.26103352
4.81970319, 8.82826309
3.79091078, 9.44624430
3.98083198, 10.62748341
5.97053217, 10.62416625
6.24855961, 9.63286914
5.71473714, 12.13621299
5.97743021, 10.89642615
4.86463218, 9.65939848
3.69497918, 9.53051699
5.66920827, 11.46010084
4.27058581, 9.49437760
4.44344110, 9.36314234
4.23244756, 11.66460789
4.49652718, 9.46815170
5.56415729, 10.05313318
3.73313479, 10.36692226
5.62745926, 9.88062008
4.69000138, 9.54388429
5.37960358, 12.48141748
6.17334101, 9.68959583
6.53445202, 9.64748459
6.07626489, 10.52251884
6.34374098, 9.95156024
5.86630383, 11.63404688
5.71676250, 11.65360449
4.59257406, 10.28097722
5.83372153, 10.59248766
5.74609134, 9.46295521
5.14876177, 8.86660600
5.97697547, 9.70894558
4.79431829, 8.92674935
5.71525931, 11.22023674
4.20785710, 10.10921722
5.76964819, 10.30308440
5.81568167, 10.46627065
6.46296531, 10.18295374
4.55658938, 9.93923586
6.68590040, 9.97063367
4.39561412, 10.34619698
4.14706202, 8.86218066
4.11309473, 11.33136905
3.26015764, 10.15982573
5.60345485, 10.22063111
5.29206634, 11.72897598
6.08364192, 7.98475743
4.46294472, 9.25138876
6.10840094, 9.41134282
5.20623727, 9.96198615
5.40688031, 10.46723784
3.58073986, 9.95765999
6.25453134, 10.35782685
3.83466150, 10.61910044
5.26159810, 9.52374225
3.63373807, 6.99719168
4.28838920, 8.91148464
4.03372504, 10.34277660
5.90707439, 10.96292023
3.61829119, 9.90597491
5.70976132, 10.11929982
5.78271199, 8.63290132
5.22132791, 9.39717715
3.84278643, 9.18176546
4.57417705, 9.18891346
5.30448917, 8.27141769
5.27584036, 10.09694314
6.10319591, 9.46850092
5.61822845, 8.82990189
6.71640357, 11.03993071
5.84223258, 11.32632664
4.62437977, 9.10816790
6.58469103, 9.68074652
5.73150057, 10.69713357
4.96598559, 10.29588350
5.63931609, 9.48826461
4.71447896, 9.09193713
6.23569373, 10.02143865
2.88476977, 10.77388866
5.45106106, 9.68817736
5.29318855, 8.13634802
7.02127575, 10.02705619
4.90857278, 8.99286760
5.34070612, 9.82551162
2.98641665, 10.72191714
6.18965815, 8.05480616
4.29673850, 9.88384422
4.19636186, 10.25240014
4.69268714, 10.09317505
4.73619550, 8.91303593
4.30146836, 9.25844290
5.29086587, 9.63163778
6.05909894, 11.23676311
6.70872610, 10.88175785
3.34666551, 8.24600004
4.87864730, 8.56382621
4.09929721, 11.11597525
5.62583315, 11.39634079
6.34832947, 10.27380758
6.07841689, 9.89731359
4.95457459, 9.09365635
2.59729177, 7.65412973
4.91998443, 8.41984437
4.83041059, 9.59062600
2.54122288, 9.93546238
3.86744051, 9.90680593
5.52654685, 11.32685203
2.80858224, 9.44922730
5.63209524, 10.64998054
6.39843802, 10.05951488
6.41036096, 9.37917001
3.62215059, 9.83748004
5.94194003, 9.77053618
4.33236182, 9.32331664
3.15942464, 10.08688756
4.29205619, 8.98139689
5.77569336, 8.91171900
5.52736442, 11.39642402
3.99572238, 10.28103519
5.29350158, 9.10376248
7.05808588, 10.51453588
6.79999866, 9.88696866
4.29724298, 10.69710025
4.94387602, 10.26549854
6.31239423, 9.01363064
4.41818559, 9.68791092
6.42988836, 8.94177073
4.29279029, 10.00519607
4.83597775, 10.08010274
5.57854599, 9.83937378
5.04221011, 9.39300123
5.03068032, 9.58522778
4.50040330, 9.31723956
5.73564282, 11.92988271
4.59255194, 11.91930048
4.40097390, 8.27510737
5.77469987, 10.51759639
5.58430438, 11.26572061
4.61956004, 11.45496347
5.68188370, 10.49346185
6.17075707, 10.07607653
4.74934770, 10.37346036
5.92053511, 9.96086385
4.93197535, 11.30170128
5.85075190, 9.94661763
4.72612765, 9.21092607
2.13305627, 10.70325406
5.83597524, 10.80190216
5.40259568, 10.97668358
6.53291232, 10.35405242
5.15991168, 10.82510820
5.32466973, 9.26466928
5.48313907, 11.65451406
3.71471208, 9.25443493
3.86327680, 9.80276349
5.87711040, 9.10324634
3.97265233, 9.84094106
4.79091384, 11.67480647
4.95708490, 10.86763124
5.65229795, 8.80053187
4.37469001, 9.87907436
5.67766688, 10.52858879
4.08479627, 7.25163140
4.94581112, 9.10469054
6.21968736, 9.89559491
4.90099269, 10.41708396
4.55191527, 10.33521955
5.70843621, 11.04460507
5.59974906, 10.98397444
6.88540289, 9.22786749
3.91291140, 8.88179374
4.19378577, 9.62326731
5.98581294, 10.77183998
4.08073592, 10.90806469
5.86183448, 10.47280957
6.33651236, 9.38130735
5.44533463, 9.96180167
4.85384808, 9.94970614
4.92815338, 10.49031934
5.42040317, 10.12661061
4.42436986, 11.46929076
4.29149454, 11.30500519
5.03216741, 10.82237169
4.07369586, 10.07774149
4.16117942, 10.08290746
5.75184377, 9.31758439
5.88420346, 10.22839700
5.10009868, 10.44312141
5.29265732, 8.51651747
5.29165126, 8.79092811
5.49607315, 10.44055843
5.37163235, 10.34114527
6.69017702, 11.22118651
5.41565038, 11.07643207
4.74468754, 10.08121369
7.09268598, 12.00208982
5.29569260, 9.12449588
5.67278767, 10.79482563
4.64533953, 8.34544419
4.89440599, 11.77774049
3.72083218, 9.15574569
8.51215364, 7.43270643
4.12786215, 11.32573675
5.59778130, 8.97081870
5.65502438, 12.98736671
6.15117771, 9.82775511
4.16927916, 11.20289173
5.68039600, 10.27732234
4.56878530, 10.83519604
7.69418885, 10.28851182
4.79987419, 10.89240882
4.42209468, 11.09529344
4.23130623, 11.65781121
3.22131646, 10.65123459
5.79754785, 10.84363444
4.83228154, 10.81183774
5.32927265, 11.00519753
5.31435750, 10.57817922
3.59875334, 11.44892625
4.22711304, 10.10424475
4.14497297, 9.61001880
2.69719106, 8.27067955
3.13953779, 10.15405025
4.74898780, 10.21195359
4.92127802, 11.10039647
4.56297958, 10.17462718
4.45611590, 9.81864307
6.36269053, 10.95590240
5.19845330, 9.85301407
5.56735618, 10.83137713
4.40253012, 8.47891230
4.10425893, 11.55537798
6.05072551, 10.15584248
6.39056170, 11.34417240
6.46222051, 10.02815614
3.56444569, 8.59189358
5.60635413, 8.57010624
4.13542740, 10.84157462
4.21946653, 11.56587629
4.74884120, 8.91279035
4.89561473, 9.44089325
5.12379971, 11.06640248
4.50945718, 9.58381054
5.94741528, 9.29930602
4.96826101, 9.50237564
5.42794876, 10.98989575
5.91134928, 11.31252505
4.72330403, 10.20393949
3.54994837, 10.70741086
3.42173350, 10.17361867
4.63005671, 10.37531154
4.85567365, 9.61953208
4.75212079, 9.78991197
4.64186951, 9.43810460
4.43995512, 10.21673197
3.50249813, 10.23114800
3.33133800, 9.62450776
4.81199992, 11.56239285
3.83820656, 10.65515783
6.62484608, 9.61538594
4.96332561, 9.32777831
3.20056807, 8.21353637
3.72036009, 10.32817617
5.04391647, 9.53367899
4.85543302, 10.82737881
6.17911931, 11.59517803
5.94220122, 10.26205309
4.71845094, 10.40758232
5.19765120, 10.27375038
5.64448534, 11.27447060
5.59972742, 10.88047714
4.23434326, 10.54378095
5.02384595, 9.34830903
4.75780540, 9.80409693
5.41917136, 10.23785321
6.29288032, 9.68539242
5.37078344, 8.95523125
5.72055739, 9.98881046
4.90694412, 10.82486254
5.45042148, 11.27953748
5.28953536, 9.53036764
3.10259146, 10.07501364
6.78408076, 10.11706020
3.18652465, 10.52598903
5.36053329, 8.62345802
3.91542162, 11.29809596
5.08654262, 8.13661469
6.43825649, 10.33037024
3.79691510, 9.26289239
6.27573331, 7.72288384
4.39640590, 11.67778537
5.25397305, 8.78336235
4.25058170, 9.18812098
2.70122976, 9.62556706
6.89324516, 9.56513729
5.32495385, 10.43421900
5.38180671, 9.28229412
3.36366789, 9.99503077
5.44678809, 10.48804317
3.37547933, 9.43278766
6.41172369, 10.01981907
5.18396958, 9.68226151
6.56245686, 10.05525273
4.67989389, 10.94244448
4.71837288, 10.09746981
3.79932135, 10.99729321
4.99889476, 10.88101806
7.06417284, 9.47718570
6.03839149, 10.15898022
5.90700668, 10.90453292
6.62121775, 9.56997122
2.25228427, 8.57951198
5.02415094, 10.04278979
3.13746100, 8.91565674
2.91421224, 10.49231746
6.12171356, 10.79766432
4.18368802, 8.05817409
5.08725874, 8.80331584
4.87333531, 9.70974936
6.18563760, 8.75138292
4.34452917, 10.45930879
6.08768284, 9.97036482
3.55728070, 10.87101577
7.30876086, 10.73777114
5.84673243, 10.06213843
5.49995278, 11.74591588
4.46433059, 8.33485157
6.07594371, 9.78308521
5.24084070, 10.66242281
4.41302302, 10.95305620
4.44736845, 9.87531008
5.25056494, 11.21258964
4.71681232, 9.83563097
4.63137868, 11.28142470
3.18483483, 11.24044923
6.05965039, 10.84063297
4.53722085, 9.85668947
5.86067488, 8.89303151
5.71873610, 9.33306290
4.97810778, 9.27142405
4.17838327, 10.88101405
3.89402370, 9.16155118
5.98600577, 9.38606987
5.26298846, 10.72794881
5.42622429, 9.12245546
5.39732916, 9.72034593
4.03081207, 9.56983524
5.30622623, 11.76127100
5.64390812, 10.85405674
6.12430440, 8.55578918
5.88665633, 9.45370905
5.95430019, 9.03882865
4.25364368, 10.58683216
5.76374138, 9.82539641
4.44199499, 11.01723239
4.55134491, 9.34145882
6.23341023, 10.78270486
4.81167747, 9.97729435
5.85647588, 9.05200279
4.54687709, 11.55177941
4.73395134, 8.73608805
4.40968581, 11.09124227
3.16593635, 11.08459477
4.79162448, 10.93911614
5.44415607, 10.19570957
4.15139950, 11.61324925
7.22827974, 11.07036575
6.57053045, 10.92399098
3.06428444, 10.16692961
6.14681431, 11.27996179
5.38982781, 8.72528014
5.02086360, 9.37428689
3.38322420, 8.96461840
4.76635708, 9.52017552
4.88355970, 9.50579535
5.22167179, 10.32370606
5.95852048, 8.49395982
6.05794940, 9.94226717
6.17119918, 9.85884861
5.96028551, 8.96727677
6.47814856, 9.56791012
6.73175504, 8.99031417
6.72136700, 9.57952042
4.46129715, 8.99724221
5.67114079, 11.76841578
4.73186061, 10.58759916
4.55949923, 11.77660584
4.24164389, 11.71479805
5.87178981, 10.33053210
5.62138805, 11.26999260
3.18393548, 10.75059162
4.48385422, 7.71167346
4.42088802, 10.25659887
3.85143872, 6.62036439
4.78290187, 10.49869310
1.77482653, 10.32938160
4.01785156, 8.77558428
4.90842859, 10.31438278
4.21633000, 11.40275009
3.54741735, 9.33858298
7.24044895, 9.51709758
4.14209472, 10.27768751
4.92809301, 10.48431633
5.06894776, 9.21594744
5.90176019, 8.66800109
5.72716627, 10.18884202
3.56063715, 9.02673601
5.96276187, 10.63458467
5.47800035, 9.47038759
6.39991629, 8.70068270
3.32870710, 9.18020369
5.81541777, 10.48257919
6.14178821, 9.78307873
3.50587553, 9.82457645
3.88448033, 10.72804636
3.28834470, 10.94118824
5.81403117, 10.25546226
3.93257604, 9.06956878
5.22389439, 9.18084165
5.59987750, 9.54086626
3.51467072, 11.41840408
4.63297895, 8.97120581
4.02884795, 9.73695012
4.54538074, 10.99988296
4.42949155, 9.66040618
5.37829198, 10.14398430
4.86201464, 10.58940481
2.83738328, 9.61361931
5.66563437, 8.58500654
4.33060126, 9.36864883
5.30618263, 10.67696933
5.27873479, 11.09797014
4.89737917, 10.67225648
5.18549037, 12.08206772
4.05181638, 10.90871388
6.49663648, 11.39071266
4.58481981, 9.66552952
5.75907906, 12.58010440
4.85131659, 10.72599735
6.41193021, 10.51778424
2.48888230, 9.85729867
3.39492591, 10.51133100
5.86896968, 9.01591578
5.42498559, 10.01668677
5.60631891, 9.50171703
5.94356845, 9.22821856
4.31343509, 11.13027293
3.88741680, 10.14837562
6.06925654, 10.47522480
4.85563034, 10.24581214
6.26100416, 11.33723609
6.06629338, 8.73484468
6.74220614, 10.24678426
6.17662913, 8.42545723
6.09914895, 11.21922924
4.80031794, 10.56319671
7.69754688, 10.84714588
4.51770136, 10.01819742
5.70561456, 8.58688927
4.86970894, 10.08395834
5.49627869, 9.57755102
6.04782682, 10.18020439
3.56277306, 9.99896941
4.67503841, 10.57379060
2.19563863, 10.21881158
5.75976435, 11.19956868
5.20427138, 11.07187260
4.97806652, 10.25121288
4.67368862, 9.16330037
3.79941339, 9.97375216
4.83046155, 9.91937260
4.21119454, 10.60337091
3.57482880, 11.39747354
5.34049394, 8.72584045
6.27084665, 11.32352687
3.32351568, 11.40739338
5.43644507, 9.75294297
4.75283577, 11.47107394
4.55281113, 9.98209572
6.13802810, 9.96190764
5.95284325, 10.02333726
6.80747036, 12.01523522
6.40740877, 10.74389307
4.93529245, 10.55947135
5.27335864, 8.87228443
6.66811273, 9.91537610
5.70303966, 9.16511886
6.58176926, 10.21843947
5.31255130, 9.54621831
5.26596103, 11.19817356
4.80299858, 10.94188517
5.06244731, 10.84706383
6.72629088, 10.17736783
5.25752445, 11.07538218
3.98467776, 11.06684190
4.98892761, 8.99669050
5.44899702, 8.82001985
3.43870779, 8.90154607
4.92781946, 11.33043458
3.31008953, 10.26854451
9.79629304, 11.04174590
9.40241533, 10.65394982
9.46202862, 8.93379834
10.65710410, 9.24414556
9.88726277, 8.20988880
9.12473557, 9.90534081
9.93706949, 10.54096865
9.87826829, 9.43970864
9.77787815, 9.90497578
9.89654271, 9.95203599
10.40872354, 9.63216619
9.93723731, 11.69535232
9.20818390, 12.16675445
10.06952947, 9.50239104
10.68467118, 10.72262584
10.67737256, 10.87823114
9.89213691, 9.23505518
10.10275748, 9.44774093
10.31418878, 8.72660606
9.46730270, 11.06729035
11.68873715, 9.73001003
9.78752323, 10.86097635
9.32897068, 7.62543525
8.34599976, 10.39338812
11.15306775, 10.24504839
10.22983444, 9.30027913
10.15880260, 9.38136227
10.17063678, 10.20105310
12.66627417, 8.40391789
9.93791824, 11.77716319
10.75636238, 8.94147343
10.44315034, 10.46047305
11.05612204, 11.06220276
10.32783777, 9.38398417
10.86728032, 8.83786646
10.81357271, 7.72870878
10.20445196, 9.77664166
10.41561987, 8.16536603
10.13570343, 10.55893317
9.02132285, 10.23222456
9.42866276, 9.28868634
9.96144415, 9.51893986
10.09189961, 9.74472897
10.58261728, 10.78752399
9.42925823, 9.91027376
9.17396215, 8.31051715
8.67005430, 10.55253020
9.16578817, 10.37982536
9.85615152, 10.34962754
10.34546561, 9.05197667
9.49645775, 8.77076811
11.52888637, 9.47485568
11.64559013, 11.79839672
9.91985985, 8.54725981
10.17165591, 10.04016074
9.01852991, 9.44622619
10.40618410, 9.50381499
10.29359182, 10.73102235
10.68088726, 9.30338166
9.37754513, 9.16010613
10.73887664, 9.39419831
9.54380678, 11.60373143
9.60239122, 9.01437321
10.36395211, 9.99256026
10.45335220, 9.59572056
9.64512733, 9.24709149
9.77628251, 11.75009710
10.62187196, 9.96967699
11.14197515, 9.99049797
9.61351165, 8.93359114
8.92329553, 7.97587302
9.77230599, 8.84828402
10.33804223, 9.70022137
9.57016277, 10.31742243
8.07420527, 11.94716434
10.87734113, 9.99946250
